mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,time_since_treatment,bridge_year
-0.233,0.087,-0.361,-0.04,0.004,0.003,562.0,2785.0,1.01,15,1979
-0.033,0.124,-0.274,0.216,0.002,0.002,4785.0,3800.0,1.0,-18,2000
-0.033,0.124,-0.27,0.213,0.002,0.002,4364.0,2690.0,1.0,17,1961
-0.027,0.122,-0.261,0.214,0.002,0.002,4181.0,3579.0,1.0,22,1975
-0.035,0.128,-0.297,0.201,0.003,0.002,1661.0,1005.0,1.01,27,1997
-0.032,0.123,-0.286,0.201,0.003,0.002,2217.0,873.0,1.0,32,1889
-0.031,0.119,-0.266,0.199,0.002,0.002,3449.0,1850.0,1.0,26,1973
-0.036,0.124,-0.275,0.21,0.003,0.003,2588.0,1859.0,1.0,31,1972
-0.024,0.126,-0.278,0.213,0.003,0.002,2019.0,1657.0,1.0,19,1976
-0.028,0.122,-0.271,0.216,0.002,0.002,3990.0,4452.0,1.0,24,1970
-0.028,0.123,-0.261,0.215,0.003,0.002,2216.0,2052.0,1.0,29,1935
-0.033,0.124,-0.258,0.225,0.002,0.002,4237.0,3160.0,1.0,34,1950
-0.03,0.124,-0.267,0.214,0.002,0.002,2961.0,2447.0,1.0,39,1952
-0.032,0.123,-0.274,0.206,0.002,0.002,3646.0,3886.0,1.0,44,1965
-0.029,0.123,-0.28,0.2,0.003,0.002,2372.0,2975.0,1.0,49,2018
-0.028,0.125,-0.271,0.21,0.002,0.002,3219.0,2894.0,1.0,54,1971
-0.031,0.124,-0.266,0.223,0.002,0.002,3005.0,2869.0,1.0,59,1996
-0.03,0.122,-0.266,0.212,0.002,0.002,4261.0,4762.0,1.0,64,2011
-0.029,0.124,-0.285,0.2,0.003,0.002,1529.0,1223.0,1.0,69,1995
-0.03,0.126,-0.271,0.216,0.002,0.002,3327.0,2678.0,1.0,37,1967
-0.033,0.122,-0.264,0.211,0.002,0.002,5741.0,4788.0,1.0,42,2016
-0.033,0.123,-0.268,0.208,0.003,0.002,1970.0,3861.0,1.0,47,1982
-0.035,0.123,-0.275,0.204,0.002,0.002,2730.0,3040.0,1.0,52,1957
-0.029,0.127,-0.27,0.223,0.003,0.002,1874.0,1469.0,1.0,-21,1999
-0.03,0.123,-0.269,0.215,0.002,0.002,3933.0,3179.0,1.0,-16,2015
-0.029,0.13,-0.286,0.22,0.004,0.002,1369.0,1141.0,1.0,-17,0
-0.037,0.124,-0.28,0.199,0.003,0.002,2359.0,1365.0,1.0,18,2004
-0.305,0.119,-0.473,-0.067,0.006,0.005,331.0,2003.0,1.01,20,1988
-0.031,0.122,-0.266,0.219,0.002,0.002,4623.0,3384.0,1.0,23,1989
-0.263,0.101,-0.409,-0.048,0.005,0.004,406.0,2982.0,1.01,25,1951
-0.026,0.126,-0.28,0.227,0.003,0.002,2666.0,979.0,1.01,28,1968
-0.029,0.122,-0.274,0.206,0.002,0.002,4315.0,3473.0,1.0,30,1983
-0.031,0.127,-0.278,0.207,0.003,0.002,1807.0,914.0,1.0,33,1991
-0.031,0.124,-0.268,0.213,0.002,0.002,5012.0,3787.0,1.0,-22,1987
-0.027,0.126,-0.27,0.216,0.003,0.002,2280.0,2571.0,1.0,-38,1992
-0.029,0.123,-0.271,0.213,0.002,0.002,3947.0,1197.0,1.0,-33,2008
-0.029,0.127,-0.283,0.205,0.003,0.002,1455.0,910.0,1.0,-28,1979
-0.031,0.124,-0.266,0.223,0.001,0.002,6783.0,3994.0,1.0,-23,2000
-0.033,0.129,-0.282,0.227,0.002,0.002,4088.0,3049.0,1.0,36,1961
-0.024,0.128,-0.278,0.224,0.004,0.004,1274.0,581.0,1.0,41,1975
-0.032,0.126,-0.273,0.222,0.002,0.002,4977.0,2679.0,1.0,35,1997
-0.028,0.127,-0.282,0.212,0.003,0.002,1420.0,975.0,1.0,40,1889
-0.029,0.126,-0.278,0.206,0.002,0.002,2979.0,4689.0,1.0,45,1973
-0.03,0.122,-0.261,0.21,0.002,0.002,4549.0,4164.0,1.0,-27,1972
-0.034,0.123,-0.259,0.221,0.002,0.002,3281.0,2063.0,1.0,81,1976
-0.028,0.124,-0.285,0.199,0.002,0.002,2628.0,3913.0,1.0,86,1970
-0.027,0.121,-0.263,0.21,0.002,0.002,3178.0,3014.0,1.0,91,1935
-0.03,0.12,-0.258,0.21,0.002,0.002,5873.0,5055.0,1.0,96,1950
-0.031,0.13,-0.284,0.23,0.003,0.003,1955.0,1100.0,1.0,101,1952
-0.025,0.125,-0.265,0.221,0.002,0.002,2646.0,1743.0,1.0,106,1965
-0.033,0.125,-0.28,0.208,0.002,0.002,3195.0,3942.0,1.0,111,2018
-0.032,0.125,-0.276,0.205,0.002,0.002,3569.0,3424.0,1.0,116,1971
-0.028,0.127,-0.272,0.222,0.003,0.002,2274.0,4020.0,1.0,121,1996
-0.04,0.127,-0.284,0.208,0.004,0.004,1353.0,750.0,1.0,126,2011
-0.028,0.123,-0.267,0.217,0.002,0.002,2975.0,1040.0,1.0,131,1995
-0.031,0.124,-0.271,0.22,0.002,0.002,2856.0,2596.0,1.0,38,1967
-0.029,0.126,-0.274,0.223,0.002,0.002,2842.0,1178.0,1.0,43,2016
-0.034,0.126,-0.283,0.207,0.002,0.002,2584.0,2032.0,1.0,48,1982
-0.034,0.126,-0.28,0.208,0.002,0.002,3206.0,1420.0,1.0,50,1957
-0.035,0.126,-0.28,0.221,0.002,0.002,4554.0,3558.0,1.0,55,1999
-0.031,0.125,-0.271,0.227,0.002,0.002,2904.0,2166.0,1.0,60,2015
-0.03,0.124,-0.273,0.213,0.002,0.002,3037.0,3391.0,1.0,65,0
-0.031,0.121,-0.261,0.221,0.002,0.002,5205.0,3369.0,1.0,70,2004
-0.03,0.131,-0.296,0.215,0.003,0.002,1724.0,903.0,1.0,75,1988
-0.031,0.127,-0.291,0.204,0.003,0.003,1871.0,890.0,1.0,80,1989
-0.034,0.125,-0.281,0.207,0.003,0.002,2127.0,733.0,1.0,85,1951
-0.032,0.124,-0.272,0.219,0.002,0.002,4876.0,3539.0,1.0,53,1968
-0.032,0.123,-0.273,0.211,0.002,0.002,5321.0,4132.0,1.0,58,1983
-0.034,0.122,-0.28,0.198,0.002,0.002,5271.0,4167.0,1.0,63,1991
-0.029,0.125,-0.274,0.224,0.002,0.002,2750.0,1062.0,1.0,68,1987
-0.032,0.126,-0.266,0.229,0.002,0.002,2603.0,2048.0,1.0,-48,1992
-0.033,0.127,-0.279,0.213,0.002,0.002,3154.0,2729.0,1.0,-43,2008
-0.034,0.126,-0.28,0.215,0.003,0.003,2061.0,958.0,1.0,-26,1979
-0.03,0.126,-0.275,0.215,0.002,0.002,4242.0,2626.0,1.0,-41,2000
-0.029,0.127,-0.273,0.225,0.002,0.002,2864.0,4135.0,1.0,-36,1961
-0.029,0.122,-0.27,0.202,0.002,0.002,3487.0,3587.0,1.0,-31,1975
-0.026,0.131,-0.287,0.23,0.003,0.003,1442.0,816.0,1.0,46,1997
-0.034,0.123,-0.279,0.204,0.002,0.002,3332.0,3032.0,1.0,51,1889
-0.033,0.124,-0.27,0.216,0.002,0.002,5573.0,4468.0,1.0,-46,1973
-0.03,0.123,-0.264,0.212,0.002,0.002,2704.0,3421.0,1.0,-29,1972
-0.03,0.127,-0.279,0.207,0.003,0.002,2416.0,2101.0,1.0,-24,1976
-0.03,0.126,-0.275,0.221,0.002,0.002,3464.0,2158.0,1.0,-19,1970
-0.034,0.124,-0.276,0.208,0.002,0.002,5301.0,3363.0,1.0,-14,1935
-0.034,0.125,-0.273,0.217,0.002,0.002,5083.0,3136.0,1.0,-9,1950
-0.033,0.122,-0.267,0.206,0.002,0.002,3739.0,2510.0,1.0,-4,1952
-0.036,0.126,-0.3,0.198,0.004,0.004,1209.0,376.0,1.0,1,1965
-0.026,0.124,-0.282,0.204,0.002,0.002,2536.0,1907.0,1.0,6,2018
-0.031,0.123,-0.263,0.211,0.003,0.002,2308.0,2216.0,1.0,11,1971
-0.028,0.124,-0.269,0.213,0.002,0.002,3222.0,2597.0,1.0,16,1996
-0.029,0.126,-0.273,0.214,0.002,0.002,2749.0,1796.0,1.0,21,2011
-0.033,0.126,-0.274,0.211,0.002,0.002,3019.0,1013.0,1.0,-45,1995
-0.031,0.127,-0.268,0.221,0.002,0.002,2692.0,2648.0,1.0,-40,1967
-0.029,0.123,-0.279,0.207,0.002,0.002,2667.0,976.0,1.0,-35,2016
-0.036,0.127,-0.283,0.208,0.002,0.002,3218.0,3031.0,1.0,-30,1982
-0.027,0.123,-0.263,0.211,0.002,0.002,3191.0,1362.0,1.0,-25,1957
-0.032,0.126,-0.287,0.212,0.003,0.004,1472.0,523.0,1.0,-20,1999
-0.033,0.127,-0.298,0.203,0.002,0.002,2669.0,2710.0,1.0,-15,2015
-0.035,0.126,-0.285,0.209,0.002,0.002,3708.0,2768.0,1.0,-13,0
-0.031,0.122,-0.266,0.211,0.002,0.002,3297.0,3181.0,1.0,-12,2004
-0.031,0.123,-0.27,0.211,0.002,0.002,3669.0,4333.0,1.0,-11,1988
-0.027,0.126,-0.263,0.218,0.003,0.002,2003.0,2391.0,1.0,-10,1989
-0.03,0.127,-0.265,0.218,0.003,0.002,1747.0,1709.0,1.0,-8,1951
-0.032,0.126,-0.272,0.214,0.002,0.002,4124.0,4204.0,1.0,-7,1968
-0.037,0.129,-0.294,0.208,0.004,0.004,1009.0,434.0,1.01,-6,1983
-0.031,0.124,-0.283,0.212,0.002,0.002,3072.0,1965.0,1.0,-5,1991
-0.03,0.122,-0.282,0.199,0.002,0.002,5747.0,4096.0,1.0,-3,1987
-0.032,0.123,-0.262,0.218,0.002,0.002,4725.0,4216.0,1.0,-2,1992
-0.03,0.123,-0.26,0.22,0.002,0.002,3791.0,2906.0,1.0,-1,2008
-0.034,0.123,-0.269,0.204,0.002,0.002,3141.0,1373.0,1.0,0,1979
-0.03,0.122,-0.256,0.221,0.002,0.002,4149.0,1236.0,1.0,2,2000
0.222,0.058,0.089,0.313,0.003,0.002,462.0,553.0,1.01,3,1961
-0.031,0.128,-0.289,0.214,0.002,0.002,3455.0,3835.0,1.0,4,1975
-0.032,0.125,-0.265,0.226,0.002,0.002,2948.0,2532.0,1.0,5,1997
-0.029,0.124,-0.273,0.209,0.002,0.002,3297.0,2937.0,1.0,-34,1889
-0.032,0.124,-0.267,0.213,0.002,0.002,3014.0,3303.0,1.0,7,1973
0.209,0.059,0.078,0.3,0.003,0.002,479.0,659.0,1.02,8,1972
-0.032,0.121,-0.296,0.19,0.002,0.002,3866.0,2505.0,1.0,9,1976
-0.03,0.124,-0.268,0.217,0.002,0.002,5244.0,3946.0,1.0,10,1970
-0.031,0.124,-0.277,0.199,0.003,0.002,2375.0,1189.0,1.0,12,1935
0.18,0.051,0.061,0.256,0.002,0.002,745.0,1131.0,1.02,13,1950
-0.035,0.123,-0.276,0.21,0.003,0.003,2006.0,852.0,1.0,14,1952
-0.032,0.123,-0.27,0.208,0.002,0.002,4090.0,3012.0,1.0,15,1965
-0.033,0.123,-0.28,0.197,0.002,0.002,4012.0,4278.0,1.0,-18,2018
-0.029,0.123,-0.266,0.214,0.002,0.002,5625.0,4278.0,1.0,17,1971
-0.028,0.125,-0.27,0.216,0.002,0.002,4542.0,2755.0,1.0,22,1996
-0.029,0.126,-0.275,0.221,0.002,0.002,2775.0,2798.0,1.0,27,2011
-0.034,0.124,-0.272,0.218,0.002,0.002,3254.0,4120.0,1.0,32,1995
-0.033,0.124,-0.273,0.206,0.002,0.002,4127.0,3905.0,1.0,26,1967
-0.031,0.124,-0.261,0.211,0.002,0.002,3245.0,991.0,1.0,31,2016
-0.034,0.123,-0.278,0.204,0.002,0.002,2950.0,3794.0,1.0,19,1982
-0.029,0.121,-0.257,0.211,0.002,0.002,3554.0,2569.0,1.0,24,1957
-0.026,0.122,-0.265,0.201,0.002,0.002,3213.0,3768.0,1.0,29,1999
0.019,0.041,-0.074,0.102,0.001,0.002,1627.0,718.0,1.02,34,2015
-0.016,0.038,-0.097,0.069,0.001,0.001,2708.0,1762.0,1.02,39,0
0.061,0.041,-0.032,0.14,0.001,0.001,1188.0,751.0,1.03,44,2004
-0.069,0.039,-0.153,0.015,0.001,0.001,2782.0,1136.0,1.02,49,1988
-0.029,0.121,-0.264,0.208,0.002,0.002,3498.0,2978.0,1.0,54,1989
-0.035,0.122,-0.268,0.205,0.002,0.002,3268.0,4202.0,1.0,59,1951
-0.029,0.12,-0.271,0.201,0.002,0.002,3594.0,2772.0,1.0,64,1968
-0.041,0.132,-0.303,0.227,0.005,0.005,970.0,348.0,1.0,69,1983
-0.006,0.037,-0.091,0.068,0.001,0.001,2695.0,961.0,1.02,37,1991
0.014,0.038,-0.074,0.089,0.001,0.001,3132.0,868.0,1.03,42,1987
-0.01,0.037,-0.092,0.067,0.001,0.001,3757.0,1723.0,1.02,47,1992
-0.132,0.041,-0.205,-0.032,0.001,0.001,1349.0,656.0,1.02,52,2008
-0.03,0.124,-0.264,0.218,0.002,0.002,3649.0,3421.0,1.0,-21,1979
-0.03,0.125,-0.263,0.218,0.003,0.002,2366.0,1845.0,1.0,-16,2000
-0.03,0.123,-0.287,0.196,0.002,0.002,5994.0,4646.0,1.0,-17,1961
0.082,0.04,-0.008,0.153,0.001,0.001,1289.0,771.0,1.02,18,1975
-0.037,0.128,-0.275,0.22,0.004,0.004,1478.0,508.0,1.0,20,1997
0.047,0.039,-0.046,0.118,0.001,0.001,2712.0,2102.0,1.02,23,1889
-0.028,0.129,-0.279,0.215,0.003,0.002,1814.0,2243.0,1.0,25,1973
0.078,0.04,-0.012,0.151,0.001,0.001,1520.0,985.0,1.02,28,1972
-0.031,0.128,-0.282,0.211,0.002,0.002,2727.0,1369.0,1.0,30,1976
0.031,0.039,-0.065,0.102,0.001,0.002,1805.0,682.0,1.02,33,1970
-0.029,0.122,-0.263,0.216,0.002,0.002,4545.0,2723.0,1.0,-22,1935
-0.037,0.128,-0.281,0.218,0.003,0.002,2125.0,2205.0,1.0,-38,1950
-0.032,0.125,-0.281,0.2,0.003,0.002,1905.0,1229.0,1.0,-33,1952
-0.03,0.121,-0.257,0.213,0.002,0.002,5012.0,4405.0,1.0,-28,1965
-0.031,0.125,-0.285,0.203,0.003,0.002,2036.0,880.0,1.0,-23,2018
0.022,0.039,-0.065,0.101,0.001,0.001,1783.0,1457.0,1.02,36,1971
-0.025,0.04,-0.125,0.049,0.001,0.001,1433.0,629.0,1.03,41,1996
0.019,0.04,-0.065,0.105,0.001,0.001,1397.0,381.0,1.02,35,2011
-0.02,0.039,-0.105,0.056,0.001,0.001,2728.0,1619.0,1.02,40,1995
0.05,0.041,-0.036,0.14,0.001,0.001,2035.0,852.0,1.02,45,1967
-0.026,0.125,-0.257,0.225,0.003,0.002,1833.0,1249.0,1.0,-27,2016
-0.035,0.125,-0.277,0.21,0.002,0.002,4926.0,3768.0,1.0,81,1982
-0.03,0.122,-0.277,0.202,0.002,0.002,5858.0,5262.0,1.0,86,1957
-0.029,0.123,-0.263,0.214,0.002,0.002,2919.0,3263.0,1.0,91,1999
-0.034,0.122,-0.287,0.191,0.002,0.002,2591.0,780.0,1.0,96,2015
-0.033,0.125,-0.276,0.207,0.002,0.002,3483.0,2776.0,1.0,101,0
-0.033,0.124,-0.268,0.211,0.003,0.002,1688.0,874.0,1.01,106,2004
-0.035,0.122,-0.264,0.213,0.002,0.002,3346.0,1295.0,1.0,111,1988
-0.03,0.123,-0.261,0.216,0.003,0.002,2013.0,1079.0,1.0,116,1989
-0.031,0.13,-0.28,0.222,0.003,0.004,2016.0,896.0,1.0,121,1951
-0.03,0.125,-0.267,0.218,0.002,0.002,2879.0,3678.0,1.0,126,1968
-0.03,0.131,-0.281,0.24,0.004,0.004,1131.0,580.0,1.0,131,1983
-0.002,0.038,-0.085,0.078,0.001,0.001,3976.0,1806.0,1.02,38,1991
0.044,0.038,-0.044,0.119,0.001,0.001,1300.0,1538.0,1.02,43,1987
-0.058,0.036,-0.132,0.022,0.001,0.001,3684.0,1924.0,1.03,48,1992
-0.081,0.04,-0.165,0.005,0.001,0.001,1634.0,365.0,1.02,50,2008
-0.032,0.123,-0.273,0.202,0.002,0.002,2423.0,4588.0,1.0,55,1979
-0.032,0.124,-0.262,0.226,0.002,0.002,3601.0,4242.0,1.0,60,2000
-0.032,0.128,-0.31,0.194,0.002,0.002,3629.0,1335.0,1.0,65,1961
-0.031,0.125,-0.26,0.219,0.002,0.002,3588.0,4340.0,1.0,70,1975
-0.034,0.123,-0.265,0.206,0.003,0.002,1789.0,1869.0,1.0,75,1997
-0.034,0.125,-0.276,0.204,0.002,0.002,3009.0,4044.0,1.0,80,1889
-0.033,0.129,-0.271,0.228,0.004,0.003,1426.0,1314.0,1.0,85,1973
-0.172,0.045,-0.246,-0.064,0.002,0.001,907.0,1402.0,1.03,53,1972
-0.025,0.126,-0.272,0.237,0.003,0.002,1655.0,955.0,1.0,58,1976
-0.033,0.125,-0.28,0.206,0.002,0.002,3737.0,3841.0,1.0,63,1970
-0.035,0.125,-0.277,0.201,0.002,0.002,2752.0,1670.0,1.0,68,1935
-0.029,0.127,-0.278,0.213,0.003,0.002,1649.0,1918.0,1.0,-48,1950
-0.031,0.124,-0.276,0.215,0.002,0.002,2584.0,2068.0,1.0,-43,1952
-0.034,0.125,-0.267,0.22,0.002,0.002,2666.0,3660.0,1.0,-26,1965
-0.033,0.122,-0.272,0.21,0.002,0.002,6438.0,4313.0,1.0,-41,2018
-0.035,0.133,-0.283,0.243,0.004,0.005,1228.0,467.0,1.0,-36,1971
-0.037,0.126,-0.279,0.214,0.002,0.002,3401.0,2242.0,1.0,-31,1996
0.026,0.04,-0.067,0.105,0.001,0.001,2728.0,1487.0,1.03,46,2011
-0.075,0.037,-0.15,0.01,0.001,0.0,2905.0,1931.0,1.02,51,1995
-0.033,0.124,-0.273,0.209,0.003,0.002,1976.0,756.0,1.0,-46,1967
-0.033,0.123,-0.284,0.204,0.002,0.002,3455.0,2657.0,1.0,-29,2016
-0.03,0.128,-0.279,0.219,0.003,0.002,1995.0,2872.0,1.0,-24,1982
-0.032,0.124,-0.255,0.226,0.002,0.002,3369.0,4489.0,1.0,-19,1957
-0.031,0.031,-0.106,0.038,0.001,0.001,1201.0,267.0,1.02,-14,1999
-0.016,0.028,-0.078,0.04,0.001,0.001,3345.0,1644.0,1.01,-9,2015
0.027,0.03,-0.042,0.084,0.001,0.001,1843.0,1557.0,1.01,-4,0
0.05,0.03,-0.014,0.113,0.001,0.0,3218.0,1389.0,1.01,1,2004
-0.032,0.126,-0.286,0.213,0.003,0.002,2565.0,1316.0,1.0,6,1988
-0.03,0.123,-0.281,0.201,0.002,0.002,2800.0,2379.0,1.0,11,1989
-0.029,0.128,-0.294,0.215,0.003,0.002,1502.0,870.0,1.0,16,1951
-0.028,0.123,-0.276,0.199,0.002,0.002,2412.0,3628.0,1.0,21,1968
-0.036,0.12,-0.295,0.18,0.002,0.002,2373.0,3132.0,1.0,-45,1983
-0.031,0.124,-0.275,0.209,0.002,0.002,5070.0,3590.0,1.0,-40,1991
-0.035,0.123,-0.267,0.209,0.002,0.002,3014.0,3798.0,1.0,-35,1987
-0.027,0.124,-0.271,0.201,0.002,0.002,4208.0,3187.0,1.0,-30,1992
-0.035,0.128,-0.296,0.211,0.003,0.004,1430.0,493.0,1.0,-25,2008
-0.034,0.124,-0.28,0.194,0.002,0.002,2664.0,3966.0,1.0,-20,1979
-0.03,0.029,-0.093,0.03,0.001,0.001,2800.0,1755.0,1.01,-15,2000
-0.022,0.028,-0.082,0.038,0.0,0.0,3266.0,1888.0,1.01,-13,1961
-0.016,0.027,-0.073,0.046,0.0,0.001,4093.0,2090.0,1.01,-12,1975
-0.008,0.028,-0.07,0.052,0.001,0.001,2505.0,597.0,1.02,-11,1997
-0.021,0.029,-0.087,0.037,0.001,0.001,2575.0,1670.0,1.01,-10,1889
-0.019,0.028,-0.081,0.043,0.0,0.001,3363.0,1560.0,1.01,-8,1973
-0.0,0.027,-0.059,0.058,0.0,0.001,3537.0,1794.0,1.01,-7,1972
-0.021,0.028,-0.083,0.036,0.001,0.001,3379.0,2087.0,1.01,-6,1976
0.012,0.029,-0.045,0.077,0.001,0.001,2455.0,1053.0,1.01,-5,1970
0.006,0.03,-0.055,0.07,0.001,0.001,1718.0,1358.0,1.01,-3,1935
0.018,0.03,-0.046,0.086,0.001,0.001,1142.0,240.0,1.01,-2,1950
-0.003,0.03,-0.064,0.058,0.001,0.001,3930.0,1705.0,1.01,-1,1952
0.029,0.03,-0.038,0.092,0.001,0.001,1068.0,277.0,1.01,0,1965
-0.029,0.124,-0.27,0.21,0.003,0.002,2112.0,1113.0,1.0,2,2018
-0.029,0.122,-0.266,0.211,0.002,0.002,3007.0,3057.0,1.0,3,1971
-0.057,0.027,-0.117,-0.0,0.0,0.0,3870.0,1587.0,1.0,4,1996
-0.03,0.129,-0.3,0.204,0.003,0.003,1879.0,1014.0,1.0,5,2011
-0.033,0.129,-0.296,0.203,0.002,0.002,2727.0,2234.0,1.0,-34,1995
-0.03,0.124,-0.27,0.216,0.002,0.002,2979.0,3685.0,1.0,7,1967
-0.034,0.122,-0.262,0.215,0.002,0.002,6070.0,4730.0,1.0,8,2016
-0.029,0.122,-0.272,0.211,0.002,0.002,4054.0,3963.0,1.0,9,1982
-0.032,0.122,-0.28,0.201,0.002,0.002,4734.0,3835.0,1.0,10,1957
-0.032,0.12,-0.265,0.205,0.002,0.002,4316.0,2925.0,1.0,12,1999
-0.035,0.125,-0.268,0.216,0.004,0.003,1137.0,1051.0,1.0,13,2015
-0.029,0.121,-0.277,0.202,0.002,0.002,3421.0,3077.0,1.0,14,0
-0.032,0.123,-0.282,0.201,0.002,0.002,2886.0,4605.0,1.0,15,2004
-0.031,0.123,-0.274,0.21,0.002,0.002,2431.0,3828.0,1.0,-18,1988
-0.032,0.127,-0.28,0.22,0.002,0.002,2913.0,3634.0,1.0,17,1989
-0.024,0.125,-0.268,0.219,0.002,0.002,4012.0,3308.0,1.0,22,1951
-0.032,0.122,-0.271,0.205,0.002,0.002,3476.0,3251.0,1.0,27,1968
-0.029,0.124,-0.263,0.219,0.002,0.002,2595.0,2310.0,1.0,32,1983
-0.031,0.124,-0.278,0.214,0.002,0.002,4337.0,2937.0,1.0,26,1991
-0.03,0.122,-0.264,0.21,0.002,0.002,5260.0,4208.0,1.0,31,1987
-0.03,0.125,-0.274,0.205,0.003,0.002,1852.0,2614.0,1.0,19,1992
-0.03,0.124,-0.272,0.218,0.002,0.002,4195.0,4241.0,1.0,24,2008
-0.033,0.127,-0.297,0.206,0.003,0.003,1822.0,1191.0,1.0,29,1979
-0.036,0.124,-0.262,0.222,0.002,0.002,2452.0,4079.0,1.0,34,2000
-0.031,0.12,-0.27,0.203,0.001,0.002,6504.0,4723.0,1.0,39,1961
-0.027,0.122,-0.257,0.216,0.003,0.002,2129.0,1692.0,1.0,44,1975
-0.032,0.125,-0.276,0.206,0.002,0.002,2723.0,2240.0,1.0,49,1997
-0.033,0.125,-0.275,0.22,0.002,0.003,2725.0,1302.0,1.0,54,1889
-0.029,0.126,-0.267,0.216,0.002,0.002,3496.0,4105.0,1.0,59,1973
-0.032,0.123,-0.271,0.205,0.002,0.002,3512.0,4213.0,1.0,64,1972
-0.035,0.125,-0.277,0.222,0.002,0.002,4674.0,3360.0,1.0,69,1976
-0.032,0.127,-0.264,0.232,0.003,0.002,2297.0,1513.0,1.0,37,1970
-0.035,0.125,-0.279,0.209,0.003,0.003,1510.0,408.0,1.0,42,1935
-0.027,0.127,-0.266,0.225,0.004,0.003,1103.0,557.0,1.0,47,1950
-0.028,0.122,-0.258,0.223,0.002,0.002,3297.0,3665.0,1.0,52,1952
0.099,0.031,0.034,0.161,0.001,0.001,1906.0,1279.0,1.01,-21,1965
-0.05,0.027,-0.111,0.004,0.0,0.0,5187.0,2257.0,1.0,-16,2018
-0.036,0.125,-0.274,0.205,0.003,0.002,2481.0,1525.0,1.0,-17,1971
-0.028,0.13,-0.293,0.206,0.004,0.003,1190.0,877.0,1.0,18,1996
-0.034,0.124,-0.278,0.205,0.003,0.002,2450.0,2205.0,1.0,20,2011
-0.031,0.127,-0.27,0.219,0.002,0.002,2895.0,3128.0,1.0,23,1995
-0.024,0.125,-0.265,0.217,0.003,0.002,2487.0,1199.0,1.0,25,1967
-0.031,0.121,-0.265,0.207,0.002,0.002,3109.0,2947.0,1.0,28,2016
-0.03,0.127,-0.269,0.229,0.004,0.003,1316.0,656.0,1.0,30,1982
-0.033,0.132,-0.293,0.216,0.005,0.006,842.0,353.0,1.01,33,1957
-0.037,0.129,-0.303,0.202,0.003,0.003,1855.0,1753.0,1.0,-22,1999
-0.032,0.129,-0.273,0.232,0.002,0.002,2903.0,2336.0,1.01,-38,2015
-0.035,0.122,-0.276,0.202,0.002,0.002,3851.0,2353.0,1.0,-33,0
-0.03,0.126,-0.277,0.21,0.003,0.002,1586.0,1060.0,1.0,-28,2004
-0.034,0.127,-0.283,0.209,0.002,0.002,3110.0,3915.0,1.0,-23,1988
-0.029,0.126,-0.271,0.228,0.002,0.002,3388.0,1194.0,1.0,36,1989
-0.03,0.125,-0.265,0.216,0.002,0.002,2769.0,3230.0,1.0,41,1951
-0.036,0.123,-0.266,0.211,0.002,0.002,4658.0,4795.0,1.0,35,1968
-0.032,0.126,-0.298,0.198,0.003,0.003,2332.0,614.0,1.0,40,1983
-0.03,0.126,-0.295,0.211,0.002,0.002,4326.0,3763.0,1.0,45,1991
-0.033,0.124,-0.282,0.203,0.002,0.002,3413.0,1862.0,1.0,-27,1987
-0.038,0.124,-0.273,0.204,0.003,0.003,1882.0,647.0,1.01,81,1992
-0.033,0.126,-0.279,0.201,0.003,0.002,2004.0,1361.0,1.0,86,2008
-0.025,0.124,-0.265,0.222,0.003,0.002,2089.0,820.0,1.0,91,1979
-0.031,0.125,-0.282,0.201,0.003,0.002,1700.0,811.0,1.0,96,2000
-0.031,0.124,-0.266,0.211,0.002,0.002,5147.0,4005.0,1.0,101,1961
-0.027,0.127,-0.277,0.217,0.003,0.002,2586.0,3143.0,1.0,106,1975
-0.034,0.125,-0.27,0.226,0.002,0.002,2972.0,2487.0,1.0,111,1997
-0.034,0.122,-0.272,0.206,0.002,0.002,3193.0,3568.0,1.0,116,1889
-0.03,0.12,-0.279,0.193,0.002,0.002,3886.0,3833.0,1.0,121,1973
-0.026,0.127,-0.26,0.233,0.003,0.002,1884.0,908.0,1.0,126,1972
-0.034,0.125,-0.277,0.207,0.002,0.002,3692.0,4508.0,1.0,131,1976
-0.028,0.131,-0.304,0.218,0.004,0.003,1361.0,468.0,1.0,38,1970
-0.03,0.121,-0.27,0.204,0.002,0.002,3365.0,4885.0,1.0,43,1935
-0.032,0.122,-0.277,0.195,0.002,0.002,4172.0,4575.0,1.0,48,1950
-0.029,0.126,-0.266,0.234,0.002,0.002,4064.0,3747.0,1.0,50,1952
-0.028,0.126,-0.279,0.211,0.002,0.002,3127.0,1648.0,1.0,55,1965
-0.035,0.13,-0.302,0.213,0.003,0.004,1490.0,508.0,1.0,60,2018
-0.027,0.126,-0.282,0.21,0.002,0.002,2949.0,3023.0,1.0,65,1971
-0.034,0.125,-0.286,0.205,0.003,0.003,1743.0,649.0,1.0,70,1996
-0.032,0.126,-0.264,0.233,0.002,0.002,3528.0,2116.0,1.0,75,2011
-0.028,0.126,-0.251,0.228,0.003,0.002,1830.0,911.0,1.01,80,1995
-0.03,0.131,-0.298,0.211,0.003,0.002,2332.0,1342.0,1.0,85,1967
-0.027,0.126,-0.267,0.218,0.003,0.002,2299.0,2464.0,1.0,53,2016
