island,year,island_id,region_code,region,prefecture_code,pref,population,dummy_has_bridge,dummy_connect_mainland_by_bridge,bridge_opened_year,dummy_after_bridge_build,connect_mainland_year,dummy_after_connect_mainland,income
松島,2019,16,33202,倉敷市,33,岡山県,4,0,0,0,0,0,0,669623205
松島,2020,16,33202,倉敷市,33,岡山県,4,0,0,0,0,0,0,684494012
六口島,2001,17,33202,倉敷市,33,岡山県,15,0,0,0,0,0,0,579976378
六口島,2002,17,33202,倉敷市,33,岡山県,14,0,0,0,0,0,0,567187984
六口島,2003,17,33202,倉敷市,33,岡山県,13,0,0,0,0,0,0,551575701
六口島,2004,17,33202,倉敷市,33,岡山県,12,0,0,0,0,0,0,553859880
六口島,2005,17,33202,倉敷市,33,岡山県,12,0,0,0,0,0,0,564133130
六口島,2006,17,33202,倉敷市,33,岡山県,12,0,0,0,0,0,0,637410571
六口島,2007,17,33202,倉敷市,33,岡山県,11,0,0,0,0,0,0,650475505
六口島,2008,17,33202,倉敷市,33,岡山県,11,0,0,0,0,0,0,655474846
六口島,2009,17,33202,倉敷市,33,岡山県,11,0,0,0,0,0,0,650880141
六口島,2010,17,33202,倉敷市,33,岡山県,10,0,0,0,0,0,0,601539503
六口島,2011,17,33202,倉敷市,33,岡山県,10,0,0,0,0,0,0,598900997
六口島,2012,17,33202,倉敷市,33,岡山県,,0,0,0,0,0,0,605475322
六口島,2013,17,33202,倉敷市,33,岡山県,9,0,0,0,0,0,0,604648376
六口島,2014,17,33202,倉敷市,33,岡山県,8,0,0,0,0,0,0,614665766
六口島,2015,17,33202,倉敷市,33,岡山県,8,0,0,0,0,0,0,629599075
六口島,2016,17,33202,倉敷市,33,岡山県,7,0,0,0,0,0,0,638894988
六口島,2017,17,33202,倉敷市,33,岡山県,6,0,0,0,0,0,0,652930993
六口島,2018,17,33202,倉敷市,33,岡山県,6,0,0,0,0,0,0,665114469
六口島,2019,17,33202,倉敷市,33,岡山県,6,0,0,0,0,0,0,669623205
六口島,2020,17,33202,倉敷市,33,岡山県,6,0,0,0,0,0,0,684494012
高島,2001,18,33205,笠岡市,33,岡山県,151,0,0,0,0,0,0,66204115
高島,2002,18,33205,笠岡市,33,岡山県,143,0,0,0,0,0,0,64324691
高島,2003,18,33205,笠岡市,33,岡山県,139,0,0,0,0,0,0,61658298
高島,2004,18,33205,笠岡市,33,岡山県,143,0,0,0,0,0,0,60741120
高島,2005,18,33205,笠岡市,33,岡山県,139,0,0,0,0,0,0,61475372
高島,2006,18,33205,笠岡市,33,岡山県,135,0,0,0,0,0,0,65087226
高島,2007,18,33205,笠岡市,33,岡山県,137,0,0,0,0,0,0,65541756
高島,2008,18,33205,笠岡市,33,岡山県,127,0,0,0,0,0,0,65433613
高島,2009,18,33205,笠岡市,33,岡山県,120,0,0,0,0,0,0,63776345
高島,2010,18,33205,笠岡市,33,岡山県,116,0,0,0,0,0,0,57691522
高島,2011,18,33205,笠岡市,33,岡山県,107,0,0,0,0,0,0,57369513
高島,2012,18,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
高島,2013,18,33205,笠岡市,33,岡山県,105,0,0,0,0,0,0,55570887
高島,2014,18,33205,笠岡市,33,岡山県,103,0,0,0,0,0,0,55286636
高島,2015,18,33205,笠岡市,33,岡山県,95,0,0,0,0,0,0,55762434
高島,2016,18,33205,笠岡市,33,岡山県,95,0,0,0,0,0,0,56103494
高島,2017,18,33205,笠岡市,33,岡山県,90,0,0,0,0,0,0,57100536
高島,2018,18,33205,笠岡市,33,岡山県,82,0,0,0,0,0,0,56621454
高島,2019,18,33205,笠岡市,33,岡山県,80,0,0,0,0,0,0,56471441
高島,2020,18,33205,笠岡市,33,岡山県,75,0,0,0,0,0,0,55820198
白石島,2001,19,33205,笠岡市,33,岡山県,820,0,0,0,0,0,0,66204115
白石島,2002,19,33205,笠岡市,33,岡山県,786,0,0,0,0,0,0,64324691
白石島,2003,19,33205,笠岡市,33,岡山県,770,0,0,0,0,0,0,61658298
白石島,2004,19,33205,笠岡市,33,岡山県,771,0,0,0,0,0,0,60741120
白石島,2005,19,33205,笠岡市,33,岡山県,752,0,0,0,0,0,0,61475372
白石島,2006,19,33205,笠岡市,33,岡山県,724,0,0,0,0,0,0,65087226
白石島,2007,19,33205,笠岡市,33,岡山県,715,0,0,0,0,0,0,65541756
白石島,2008,19,33205,笠岡市,33,岡山県,695,0,0,0,0,0,0,65433613
白石島,2009,19,33205,笠岡市,33,岡山県,670,0,0,0,0,0,0,63776345
白石島,2010,19,33205,笠岡市,33,岡山県,655,0,0,0,0,0,0,57691522
白石島,2011,19,33205,笠岡市,33,岡山県,631,0,0,0,0,0,0,57369513
白石島,2012,19,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
白石島,2013,19,33205,笠岡市,33,岡山県,593,0,0,0,0,0,0,55570887
白石島,2014,19,33205,笠岡市,33,岡山県,571,0,0,0,0,0,0,55286636
白石島,2015,19,33205,笠岡市,33,岡山県,546,0,0,0,0,0,0,55762434
白石島,2016,19,33205,笠岡市,33,岡山県,528,0,0,0,0,0,0,56103494
白石島,2017,19,33205,笠岡市,33,岡山県,510,0,0,0,0,0,0,57100536
白石島,2018,19,33205,笠岡市,33,岡山県,490,0,0,0,0,0,0,56621454
白石島,2019,19,33205,笠岡市,33,岡山県,465,0,0,0,0,0,0,56471441
白石島,2020,19,33205,笠岡市,33,岡山県,436,0,0,0,0,0,0,55820198
北木島,2001,20,33205,笠岡市,33,岡山県,1692,0,0,0,0,0,0,66204115
北木島,2002,20,33205,笠岡市,33,岡山県,1615,0,0,0,0,0,0,64324691
北木島,2003,20,33205,笠岡市,33,岡山県,1546,0,0,0,0,0,0,61658298
北木島,2004,20,33205,笠岡市,33,岡山県,1468,0,0,0,0,0,0,60741120
北木島,2005,20,33205,笠岡市,33,岡山県,1413,0,0,0,0,0,0,61475372
北木島,2006,20,33205,笠岡市,33,岡山県,1370,0,0,0,0,0,0,65087226
北木島,2007,20,33205,笠岡市,33,岡山県,1307,0,0,0,0,0,0,65541756
北木島,2008,20,33205,笠岡市,33,岡山県,1248,0,0,0,0,0,0,65433613
北木島,2009,20,33205,笠岡市,33,岡山県,1195,0,0,0,0,0,0,63776345
北木島,2010,20,33205,笠岡市,33,岡山県,1136,0,0,0,0,0,0,57691522
北木島,2011,20,33205,笠岡市,33,岡山県,1085,0,0,0,0,0,0,57369513
北木島,2012,20,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
北木島,2013,20,33205,笠岡市,33,岡山県,1012,0,0,0,0,0,0,55570887
北木島,2014,20,33205,笠岡市,33,岡山県,969,0,0,0,0,0,0,55286636
北木島,2015,20,33205,笠岡市,33,岡山県,931,0,0,0,0,0,0,55762434
北木島,2016,20,33205,笠岡市,33,岡山県,894,0,0,0,0,0,0,56103494
北木島,2017,20,33205,笠岡市,33,岡山県,854,0,0,0,0,0,0,57100536
北木島,2018,20,33205,笠岡市,33,岡山県,834,0,0,0,0,0,0,56621454
北木島,2019,20,33205,笠岡市,33,岡山県,780,0,0,0,0,0,0,56471441
北木島,2020,20,33205,笠岡市,33,岡山県,727,0,0,0,0,0,0,55820198
真鍋島,2001,21,33205,笠岡市,33,岡山県,412,0,0,0,0,0,0,66204115
真鍋島,2002,21,33205,笠岡市,33,岡山県,398,0,0,0,0,0,0,64324691
真鍋島,2003,21,33205,笠岡市,33,岡山県,390,0,0,0,0,0,0,61658298
真鍋島,2004,21,33205,笠岡市,33,岡山県,362,0,0,0,0,0,0,60741120
真鍋島,2005,21,33205,笠岡市,33,岡山県,342,0,0,0,0,0,0,61475372
真鍋島,2006,21,33205,笠岡市,33,岡山県,338,0,0,0,0,0,0,65087226
真鍋島,2007,21,33205,笠岡市,33,岡山県,325,0,0,0,0,0,0,65541756
真鍋島,2008,21,33205,笠岡市,33,岡山県,325,0,0,0,0,0,0,65433613
真鍋島,2009,21,33205,笠岡市,33,岡山県,305,0,0,0,0,0,0,63776345
真鍋島,2010,21,33205,笠岡市,33,岡山県,298,0,0,0,0,0,0,57691522
真鍋島,2011,21,33205,笠岡市,33,岡山県,285,0,0,0,0,0,0,57369513
真鍋島,2012,21,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
真鍋島,2013,21,33205,笠岡市,33,岡山県,251,0,0,0,0,0,0,55570887
真鍋島,2014,21,33205,笠岡市,33,岡山県,244,0,0,0,0,0,0,55286636
真鍋島,2015,21,33205,笠岡市,33,岡山県,235,0,0,0,0,0,0,55762434
真鍋島,2016,21,33205,笠岡市,33,岡山県,221,0,0,0,0,0,0,56103494
真鍋島,2017,21,33205,笠岡市,33,岡山県,204,0,0,0,0,0,0,57100536
真鍋島,2018,21,33205,笠岡市,33,岡山県,193,0,0,0,0,0,0,56621454
真鍋島,2019,21,33205,笠岡市,33,岡山県,186,0,0,0,0,0,0,56471441
真鍋島,2020,21,33205,笠岡市,33,岡山県,180,0,0,0,0,0,0,55820198
小飛島,2001,22,33205,笠岡市,33,岡山県,41,0,0,0,0,0,0,66204115
小飛島,2002,22,33205,笠岡市,33,岡山県,39,0,0,0,0,0,0,64324691
小飛島,2003,22,33205,笠岡市,33,岡山県,39,0,0,0,0,0,0,61658298
小飛島,2004,22,33205,笠岡市,33,岡山県,37,0,0,0,0,0,0,60741120
小飛島,2005,22,33205,笠岡市,33,岡山県,36,0,0,0,0,0,0,61475372
小飛島,2006,22,33205,笠岡市,33,岡山県,32,0,0,0,0,0,0,65087226
小飛島,2007,22,33205,笠岡市,33,岡山県,34,0,0,0,0,0,0,65541756
小飛島,2008,22,33205,笠岡市,33,岡山県,34,0,0,0,0,0,0,65433613
小飛島,2009,22,33205,笠岡市,33,岡山県,31,0,0,0,0,0,0,63776345
小飛島,2010,22,33205,笠岡市,33,岡山県,35,0,0,0,0,0,0,57691522
小飛島,2011,22,33205,笠岡市,33,岡山県,32,0,0,0,0,0,0,57369513
小飛島,2012,22,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
小飛島,2013,22,33205,笠岡市,33,岡山県,30,0,0,0,0,0,0,55570887
小飛島,2014,22,33205,笠岡市,33,岡山県,30,0,0,0,0,0,0,55286636
小飛島,2015,22,33205,笠岡市,33,岡山県,27,0,0,0,0,0,0,55762434
小飛島,2016,22,33205,笠岡市,33,岡山県,25,0,0,0,0,0,0,56103494
小飛島,2017,22,33205,笠岡市,33,岡山県,21,0,0,0,0,0,0,57100536
小飛島,2018,22,33205,笠岡市,33,岡山県,20,0,0,0,0,0,0,56621454
小飛島,2019,22,33205,笠岡市,33,岡山県,20,0,0,0,0,0,0,56471441
小飛島,2020,22,33205,笠岡市,33,岡山県,21,0,0,0,0,0,0,55820198
大飛島,2001,23,33205,笠岡市,33,岡山県,210,0,0,0,0,0,0,66204115
大飛島,2002,23,33205,笠岡市,33,岡山県,184,0,0,0,0,0,0,64324691
大飛島,2003,23,33205,笠岡市,33,岡山県,186,0,0,0,0,0,0,61658298
大飛島,2004,23,33205,笠岡市,33,岡山県,177,0,0,0,0,0,0,60741120
大飛島,2005,23,33205,笠岡市,33,岡山県,172,0,0,0,0,0,0,61475372
大飛島,2006,23,33205,笠岡市,33,岡山県,160,0,0,0,0,0,0,65087226
大飛島,2007,23,33205,笠岡市,33,岡山県,137,0,0,0,0,0,0,65541756
大飛島,2008,23,33205,笠岡市,33,岡山県,119,0,0,0,0,0,0,65433613
大飛島,2009,23,33205,笠岡市,33,岡山県,108,0,0,0,0,0,0,63776345
大飛島,2010,23,33205,笠岡市,33,岡山県,101,0,0,0,0,0,0,57691522
大飛島,2011,23,33205,笠岡市,33,岡山県,91,0,0,0,0,0,0,57369513
大飛島,2012,23,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
大飛島,2013,23,33205,笠岡市,33,岡山県,85,0,0,0,0,0,0,55570887
大飛島,2014,23,33205,笠岡市,33,岡山県,82,0,0,0,0,0,0,55286636
大飛島,2015,23,33205,笠岡市,33,岡山県,78,0,0,0,0,0,0,55762434
大飛島,2016,23,33205,笠岡市,33,岡山県,70,0,0,0,0,0,0,56103494
大飛島,2017,23,33205,笠岡市,33,岡山県,66,0,0,0,0,0,0,57100536
大飛島,2018,23,33205,笠岡市,33,岡山県,64,0,0,0,0,0,0,56621454
大飛島,2019,23,33205,笠岡市,33,岡山県,68,0,0,0,0,0,0,56471441
大飛島,2020,23,33205,笠岡市,33,岡山県,67,0,0,0,0,0,0,55820198
六島,2001,24,33205,笠岡市,33,岡山県,101,0,0,0,0,0,0,66204115
六島,2002,24,33205,笠岡市,33,岡山県,105,0,0,0,0,0,0,64324691
六島,2003,24,33205,笠岡市,33,岡山県,93,0,0,0,0,0,0,61658298
六島,2004,24,33205,笠岡市,33,岡山県,90,0,0,0,0,0,0,60741120
六島,2005,24,33205,笠岡市,33,岡山県,89,0,0,0,0,0,0,61475372
六島,2006,24,33205,笠岡市,33,岡山県,87,0,0,0,0,0,0,65087226
六島,2007,24,33205,笠岡市,33,岡山県,88,0,0,0,0,0,0,65541756
六島,2008,24,33205,笠岡市,33,岡山県,85,0,0,0,0,0,0,65433613
六島,2009,24,33205,笠岡市,33,岡山県,84,0,0,0,0,0,0,63776345
六島,2010,24,33205,笠岡市,33,岡山県,85,0,0,0,0,0,0,57691522
六島,2011,24,33205,笠岡市,33,岡山県,84,0,0,0,0,0,0,57369513
六島,2012,24,33205,笠岡市,33,岡山県,,0,0,0,0,0,0,56727563
六島,2013,24,33205,笠岡市,33,岡山県,82,0,0,0,0,0,0,55570887
六島,2014,24,33205,笠岡市,33,岡山県,81,0,0,0,0,0,0,55286636
六島,2015,24,33205,笠岡市,33,岡山県,77,0,0,0,0,0,0,55762434
六島,2016,24,33205,笠岡市,33,岡山県,76,0,0,0,0,0,0,56103494
六島,2017,24,33205,笠岡市,33,岡山県,71,0,0,0,0,0,0,57100536
六島,2018,24,33205,笠岡市,33,岡山県,66,0,0,0,0,0,0,56621454
六島,2019,24,33205,笠岡市,33,岡山県,62,0,0,0,0,0,0,56471441
六島,2020,24,33205,笠岡市,33,岡山県,57,0,0,0,0,0,0,55820198
走島,2001,25,34207,福山市,34,広島県,909,0,0,0,0,0,0,509351750
走島,2002,25,34207,福山市,34,広島県,897,0,0,0,0,0,0,499646153
走島,2003,25,34207,福山市,34,広島県,880,0,0,0,0,0,0,508061280
走島,2004,25,34207,福山市,34,広島県,866,0,0,0,0,0,0,505476828
走島,2005,25,34207,福山市,34,広島県,854,0,0,0,0,0,0,532945067
走島,2006,25,34207,福山市,34,広島県,826,0,0,0,0,0,0,620925992
走島,2007,25,34207,福山市,34,広島県,815,0,0,0,0,0,0,633338449
走島,2008,25,34207,福山市,34,広島県,775,0,0,0,0,0,0,648947233
走島,2009,25,34207,福山市,34,広島県,755,0,0,0,0,0,0,624053293
走島,2010,25,34207,福山市,34,広島県,736,0,0,0,0,0,0,573515062
走島,2011,25,34207,福山市,34,広島県,700,0,0,0,0,0,0,578747295
走島,2012,25,34207,福山市,34,広島県,,0,0,0,0,0,0,578006625
走島,2013,25,34207,福山市,34,広島県,,0,0,0,0,0,0,577189345
走島,2014,25,34207,福山市,34,広島県,,0,0,0,0,0,0,581974455
走島,2015,25,34207,福山市,34,広島県,,0,0,0,0,0,0,596048681
走島,2016,25,34207,福山市,34,広島県,,0,0,0,0,0,0,611717892
走島,2017,25,34207,福山市,34,広島県,,0,0,0,0,0,0,620289768
走島,2018,25,34207,福山市,34,広島県,,0,0,0,0,0,0,631735029
走島,2019,25,34207,福山市,34,広島県,,0,0,0,0,0,0,647686504
走島,2020,25,34207,福山市,34,広島県,,0,0,0,0,0,0,656438443
田島_横島,1920,26,34207,福山市,34,広島県,6279,1,1,1989,0,1989,0,
田島_横島,1925,26,34207,福山市,34,広島県,6367,1,1,1989,0,1989,0,
田島_横島,1930,26,34207,福山市,34,広島県,6658,1,1,1989,0,1989,0,
田島_横島,1935,26,34207,福山市,34,広島県,6398,1,1,1989,0,1989,0,
田島_横島,1940,26,34207,福山市,34,広島県,6263,1,1,1989,0,1989,0,
田島_横島,1945,26,34207,福山市,34,広島県,9416,1,1,1989,0,1989,0,
田島_横島,1950,26,34207,福山市,34,広島県,9358,1,1,1989,0,1989,0,
田島_横島,1955,26,34207,福山市,34,広島県,8001,1,1,1989,0,1989,0,
田島_横島,1960,26,34207,福山市,34,広島県,6872,1,1,1989,0,1989,0,
田島_横島,1965,26,34207,福山市,34,広島県,5880,1,1,1989,0,1989,0,
田島_横島,1970,26,34207,福山市,34,広島県,5273,1,1,1989,0,1989,0,
田島_横島,1975,26,34207,福山市,34,広島県,4680,1,1,1989,0,1989,0,
田島_横島,1980,26,34207,福山市,34,広島県,4241,1,1,1989,0,1989,0,
田島_横島,1985,26,34207,福山市,34,広島県,4013,1,1,1989,0,1989,0,316751998
田島_横島,1995,26,34207,福山市,34,広島県,3738,1,1,1989,1,1989,1,516536027
田島_横島,2000,26,34207,福山市,34,広島県,3706,1,1,1989,1,1989,1,511249247
田島_横島,2005,26,34207,福山市,34,広島県,3431,1,1,1989,1,1989,1,532945067
田島_横島,2010,26,34207,福山市,34,広島県,3066,1,1,1989,1,1989,1,573515062
田島_横島,2015,26,34207,福山市,34,広島県,2837,1,1,1989,1,1989,1,596048681
田島_横島,2020,26,34207,福山市,34,広島県,2248,1,1,1989,1,1989,1,656438443
百島,2001,28,34205,尾道市,34,広島県,811,0,0,0,0,0,0,114565783
百島,2002,28,34205,尾道市,34,広島県,769,0,0,0,0,0,0,111719982
百島,2003,28,34205,尾道市,34,広島県,744,0,0,0,0,0,0,108561399
百島,2004,28,34205,尾道市,34,広島県,726,0,0,0,0,0,0,108013350
百島,2005,28,34205,尾道市,34,広島県,710,0,0,0,0,0,0,135714601
百島,2006,28,34205,尾道市,34,広島県,697,0,0,0,0,0,0,184478546
百島,2007,28,34205,尾道市,34,広島県,683,0,0,0,0,0,0,185712892
百島,2008,28,34205,尾道市,34,広島県,672,0,0,0,0,0,0,188604099
百島,2009,28,34205,尾道市,34,広島県,653,0,0,0,0,0,0,187099787
百島,2010,28,34205,尾道市,34,広島県,628,0,0,0,0,0,0,175120043
百島,2011,28,34205,尾道市,34,広島県,605,0,0,0,0,0,0,172009824
百島,2012,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,171212144
百島,2013,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,166457385
百島,2014,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,163762288
百島,2015,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,165260249
百島,2016,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,168456945
百島,2017,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,172167284
百島,2018,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,172251677
百島,2019,28,34205,尾道市,34,広島県,,0,0,0,0,0,0,173186724
百島,2020,28,34205,尾道市,34,広島県,380,0,0,0,0,0,0,173241549
向島_岩子島,1920,29,34205,尾道市,34,広島県,12416,1,1,1968,0,1968,0,
向島_岩子島,1925,29,34205,尾道市,34,広島県,13017,1,1,1968,0,1968,0,
向島_岩子島,1930,29,34205,尾道市,34,広島県,13414,1,1,1968,0,1968,0,
向島_岩子島,1935,29,34205,尾道市,34,広島県,13319,1,1,1968,0,1968,0,
向島_岩子島,1940,29,34205,尾道市,34,広島県,13536,1,1,1968,0,1968,0,
向島_岩子島,1945,29,34205,尾道市,34,広島県,16783,1,1,1968,0,1968,0,
向島_岩子島,1950,29,34205,尾道市,34,広島県,16589,1,1,1968,0,1968,0,
向島_岩子島,1955,29,34205,尾道市,34,広島県,16485,1,1,1968,0,1968,0,
向島_岩子島,1960,29,34205,尾道市,34,広島県,17045,1,1,1968,0,1968,0,
向島_岩子島,1965,29,34205,尾道市,34,広島県,17846,1,1,1968,0,1968,0,
向島_岩子島,1970,29,34205,尾道市,34,広島県,18977,1,1,1968,1,1968,1,
向島_岩子島,1975,29,34205,尾道市,34,広島県,20018,1,1,1968,1,1968,1,
向島_岩子島,1980,29,34205,尾道市,34,広島県,19655,1,1,1968,1,1968,1,
向島_岩子島,1985,29,34205,尾道市,34,広島県,19158,1,1,1968,1,1968,1,82542086
向島_岩子島,1990,29,34205,尾道市,34,広島県,18174,1,1,1968,1,1968,1,96755192
向島_岩子島,1995,29,34205,尾道市,34,広島県,17616,1,1,1968,1,1968,1,119905257
向島_岩子島,2000,29,34205,尾道市,34,広島県,16710,1,1,1968,1,1968,1,116779112
向島_岩子島,2005,29,34205,尾道市,34,広島県,15774,1,1,1968,1,1968,1,135714601
向島_岩子島,2010,29,34205,尾道市,34,広島県,14901,1,1,1968,1,1968,1,175120043
向島_岩子島,2015,29,34205,尾道市,34,広島県,14028,1,1,1968,1,1968,1,165260249
向島_岩子島,2020,29,34205,尾道市,34,広島県,13089,1,1,1968,1,1968,1,173241549
細島,2001,31,34206,（旧）因島市,34,広島県,70,0,0,0,0,0,0,30844142
細島,2002,31,34206,（旧）因島市,34,広島県,70,0,0,0,0,0,0,30698379
細島,2003,31,34206,（旧）因島市,34,広島県,68,0,0,0,0,0,0,29680396
細島,2004,31,34206,（旧）因島市,34,広島県,69,0,0,0,0,0,0,28923629
細島,2005,31,34206,（旧）因島市,34,広島県,67,0,0,0,0,0,0,29396890
細島,2006,31,34205,尾道市,34,広島県,68,0,0,0,0,0,0,184478546
細島,2007,31,34205,尾道市,34,広島県,64,0,0,0,0,0,0,185712892
細島,2008,31,34205,尾道市,34,広島県,64,0,0,0,0,0,0,188604099
細島,2009,31,34205,尾道市,34,広島県,62,0,0,0,0,0,0,187099787
細島,2010,31,34205,尾道市,34,広島県,55,0,0,0,0,0,0,175120043
細島,2011,31,34205,尾道市,34,広島県,53,0,0,0,0,0,0,172009824
細島,2012,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,171212144
細島,2013,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,166457385
細島,2014,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,163762288
細島,2015,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,165260249
細島,2016,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,168456945
細島,2017,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,172167284
細島,2018,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,172251677
細島,2019,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,173186724
細島,2020,31,34205,尾道市,34,広島県,,0,0,0,0,0,0,173241549
因島,1920,32,34206,（旧）因島市,34,広島県,35469,1,1,1983,0,1983,0,
因島,1925,32,34206,（旧）因島市,34,広島県,27674,1,1,1983,0,1983,0,
因島,1930,32,34206,（旧）因島市,34,広島県,27567,1,1,1983,0,1983,0,
因島,1935,32,34206,（旧）因島市,34,広島県,27773,1,1,1983,0,1983,0,
因島,1940,32,34206,（旧）因島市,34,広島県,34437,1,1,1983,0,1983,0,
因島,1945,32,34206,（旧）因島市,34,広島県,41085,1,1,1983,0,1983,0,
因島,1950,32,34206,（旧）因島市,34,広島県,41960,1,1,1983,0,1983,0,
因島,1955,32,34206,（旧）因島市,34,広島県,41164,1,1,1983,0,1983,0,
因島,1960,32,34206,（旧）因島市,34,広島県,41502,1,1,1983,0,1983,0,
因島,1965,32,34206,（旧）因島市,34,広島県,41128,1,1,1983,0,1983,0,
因島,1970,32,34206,（旧）因島市,34,広島県,41729,1,1,1983,0,1983,0,
因島,1975,32,34206,（旧）因島市,34,広島県,41683,1,1,1983,0,1983,0,
因島,1980,32,34206,（旧）因島市,34,広島県,38579,1,1,1983,0,1983,0,
因島,1985,32,34206,（旧）因島市,34,広島県,37239,1,1,1983,1,1983,1,27064018
因島,1990,32,34206,（旧）因島市,34,広島県,32640,1,1,1983,1,1983,1,24333437
因島,1995,32,34206,（旧）因島市,34,広島県,30300,1,1,1983,1,1983,1,33427912
因島,2000,32,34206,（旧）因島市,34,広島県,28187,1,1,1983,1,1983,1,32396718
因島,2005,32,34206,（旧）因島市,34,広島県,26677,1,1,1983,1,1983,1,29396890
因島,2010,32,34205,尾道市,34,広島県,25430,1,1,1983,1,1983,1,175120043
因島,2015,32,34205,尾道市,34,広島県,23350,1,1,1983,1,1983,1,165260249
因島,2020,32,34205,尾道市,34,広島県,21714,1,1,1983,1,1983,1,173241549
佐木島,2001,33,34204,三原市,34,広島県,1190,0,0,0,0,0,0,108276372
佐木島,2002,33,34204,三原市,34,広島県,1171,0,0,0,0,0,0,105867060
佐木島,2003,33,34204,三原市,34,広島県,1136,0,0,0,0,0,0,102791272
佐木島,2004,33,34204,三原市,34,広島県,1103,0,0,0,0,0,0,101650635
佐木島,2005,33,34204,三原市,34,広島県,1068,0,0,0,0,0,0,129259930
佐木島,2006,33,34204,三原市,34,広島県,1058,0,0,0,0,0,0,134618519
佐木島,2007,33,34204,三原市,34,広島県,1024,0,0,0,0,0,0,133415071
佐木島,2008,33,34204,三原市,34,広島県,994,0,0,0,0,0,0,134405791
佐木島,2009,33,34204,三原市,34,広島県,957,0,0,0,0,0,0,131356522
佐木島,2010,33,34204,三原市,34,広島県,917,0,0,0,0,0,0,122284631
佐木島,2011,33,34204,三原市,34,広島県,871,0,0,0,0,0,0,119202370
佐木島,2012,33,34204,三原市,34,広島県,,0,0,0,0,0,0,117217539
佐木島,2013,33,34204,三原市,34,広島県,,0,0,0,0,0,0,115197287
佐木島,2014,33,34204,三原市,34,広島県,,0,0,0,0,0,0,114249535
佐木島,2015,33,34204,三原市,34,広島県,,0,0,0,0,0,0,114488684
